Commodity,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Arhar (Tur/Red Gram)(Whole),0.5467007961031278,1.1692903732022586,-0.0699876260111143,1.7719442161835075,0.46892370209103973,0.0,0.4871017446195003,1.4079538165490568,-0.0972231797822464,0.0035880875493443,0.20320802195245008,-0.8785881636221404
Bengal Gram(Gram)(Whole),-1.4479525616040156,-0.7112236533106886,-0.35145400003605554,1.6104556032521922,0.2326879521986846,0.0,1.9167618720405954,2.481545856618461,1.464285714285718,0.2438719359679986,-0.0470366886171191,-1.2684931006215097
Onion,-5.570269500142477,-9.222390877716961,-10.214080050547336,-9.808504008385022,-3.2299615727833295,11.373058426842075,16.534974053618477,9.307079386669292,3.6770682166884283,9.247195155678543,5.110606599043754,-8.833946923036661
Potato,-14.946863051474924,-8.699320859526715,1.7063043972588177,10.038606839872743,10.99910279992119,7.997878746484577,5.568027847842294,0.9979366385109768,0.5851932498639023,3.6924914303973706,1.6251489766935134,-12.350576863355911
Rice,0.0,0.5016788001002803,0.7549747182538091,0.7121896733108923,1.0165805951897866,0.4651162790697549,0.9345794392523256,0.6314718229233129,0.3307732476863001,0.1915689244843754,0.0,-0.1817612580962413
Soyabean,1.5221085870013251,0.6138272767995279,0.2539861718639846,3.4195125696097284,0.530996865372213,-0.9667087032952659,0.2297238548403246,-0.7187047465263663,-2.624132886047692,-3.804161262982997,5.047146114013379,0.6847544412875939
Tomato,-17.284938243071764,-13.40042623727208,-3.596274024289592,5.912842704158483,10.572043350516159,27.013261641271512,31.12382070447255,-5.067802447221403,-9.26550196850393,5.61314167703425,-0.8206044848878769,-21.849633989132577
Wheat,1.3922404925230447,-0.27766985023286445,-1.810993555116791,-0.8404812618732382,0.11602498010970795,0.07301956862315605,0.8059072254287702,1.1432743819538072,0.2785320484331111,1.1326814116250803,2.226699705920665,0.7505207365370414
