date,food_cpi_2015_100,mandi_price_index_2015_100,food_cpi_yoy_pct_exact,mandi_index_yoy_pct,mandi_source_rows,commodities_observed
2010-08-01,68.776937,64.36693771473504,9.084921682959358,-10.160638883526495,57062.0,8.0
2010-09-01,69.133584,66.59090906211432,9.029382218524562,-5.2040304050821495,54545.0,8.0
2010-10-01,69.84643,67.29607647323957,8.920332563793032,-12.128397086248842,56671.0,8.0
2010-11-01,70.202621,67.83841145967072,7.669698017864124,-17.513212683806955,51069.0,8.0
2010-12-01,71.270297,72.91302776768438,8.709922592207263,-3.938093202714388,56180.0,8.0
2011-01-01,72.336552,77.26971894815877,8.558361927809255,15.46253592729383,53981.0,8.0
2011-02-01,69.985418,62.71643224706513,6.170208221313067,4.887608701012236,52178.0,8.0
2011-03-01,69.43682,59.01178832850107,5.337966797966898,6.6602688704247015,54428.0,8.0
2011-04-01,69.671934,56.67910634342545,5.694642560562846,4.169929835602959,54750.0,8.0
2011-05-01,70.142161,56.39324780679495,5.265151430450654,0.4565939630746696,55925.0,8.0
2011-06-01,70.925872,58.30557898010629,5.311261591724548,-1.9909373986367165,56340.0,8.0
2011-07-01,71.944697,63.6481391549809,4.605846288269566,-4.601087173004814,57006.0,8.0
2011-08-01,72.806779,63.859357341171005,5.859292628864821,-0.7885731271131236,53785.0,8.0
2011-09-01,73.825604,65.51128247828078,6.786889567304932,-1.6212822426353912,54080.0,8.0
2011-10-01,74.687686,68.20828877098252,6.93128625185282,1.355520775577013,50030.0,8.0
2011-11-01,74.530944,66.90896702614734,6.165472084012369,-1.3700857869821004,57153.0,8.0
2011-12-01,73.355377,59.9555321161872,2.9255946555126755,-17.77116661892355,57482.0,8.0
2012-01-01,73.433748,59.66180106883593,1.516793335684552,-22.787604405726142,56801.0,8.0
2012-02-01,73.825604,60.08853490700312,5.487123046117981,-4.190125690998602,54827.0,8.0
2012-03-01,74.766057,66.38764702735874,7.6749439274437,12.4989581027412,60187.0,8.0
2012-04-01,76.33348,73.57371196019315,9.561304843353424,29.807466466392874,60055.0,8.0
2012-05-01,77.117191,77.06939391313882,9.944133315196837,36.664222953040415,66651.0,8.0
2012-06-01,78.4495,78.98843875773966,10.607734227081478,35.473208806811286,62686.0,8.0
2012-07-01,80.173665,91.19618992073563,11.43790764731416,43.28178503172926,64672.0,8.0
2012-08-01,81.270861,93.92871333313744,11.625403727858895,47.08684403339636,60827.0,8.0
2012-09-01,81.662717,88.34300034749238,10.61571131879937,34.85158129331553,60954.0,8.0
2012-10-01,81.976201,83.42232583182899,9.758656868817717,22.305261332577064,63244.0,8.0
2012-11-01,82.368057,86.5239854982268,10.515247197190993,29.31597862572608,59614.0,8.0
2012-12-01,82.289686,82.56922983478034,12.179487537771095,37.71744978390033,63215.0,8.0
2013-01-01,82.759912,79.48563996172669,12.700106223639862,33.22702053533153,74889.0,8.0
2013-02-01,83.543624,79.51520655532288,13.16348187276597,32.330080402835115,70699.0,8.0
2013-03-01,83.778737,78.62380771645218,12.054507568855756,18.43138179615078,74124.0,8.0
2013-04-01,84.405706,81.57166283308194,10.574948240274118,10.870663800701074,78223.0,8.0
2013-05-01,85.581273,85.03877541361925,10.975609835166322,10.340527018367784,81242.0,8.0
2013-06-01,87.932407,89.79490779846665,12.08791260619888,13.681076890088706,76828.0,8.0
2013-07-01,89.891685,100.24875791133093,12.12121212121211,9.926476093423918,78786.0,8.0
2013-08-01,91.380737,103.0342103603635,12.439730397343762,9.694050630643217,66926.0,8.0
2013-09-01,92.713046,104.9258762095995,13.5316695377647,18.77101275356199,70107.0,8.0
2013-10-01,94.202097,108.86218413498294,14.91395777171962,30.49526376720561,67494.0,8.0
2013-11-01,96.083004,124.75359097560066,16.650807970376192,44.18382400815011,61162.0,8.0
2013-12-01,92.791417,100.3725206781696,12.761904329055284,21.56165302621005,62569.0,8.0
2014-01-01,90.753768,86.0186103181212,9.659091952635237,8.219057378842543,65482.0,8.0
2014-02-01,90.361912,80.17289854228369,8.161350529874078,0.8271273074078156,58685.0,8.0
2014-03-01,90.988881,83.10388662720108,8.60617414177538,5.6981199980873365,64599.0,8.0
2014-04-01,92.164448,86.8500315223626,9.192200821115094,6.470836202127761,64528.0,8.0
